# model: gpt-4o-2024-08-06, read from the API's own result.model echo on every row, not from config
# weights: OpenAI hosted; proxy started with OPENAI_MODEL=gpt-4o, which resolved to gpt-4o-2024-08-06
# run: methods_ctx_probe (CORRECTED), 22 Sep 2026, 160 paragraphs of evals/grrb/scientific_extraction_ctx.jsonl
# run: variants A and B, THREE runs each (rows A1..A3, B1..B3); §11 D205: no cloud number decides on one run
# run: the context is NESTED UNDER `summary` — the correction §11 D205 needed. v1 sent it as top-level
# run: siblings, which both proxy provider clients discard; git show 63a706a for that version.
# run: BEFORE any case was scored the probe proved receipt through the real client: the model echoed
# run: HEADINGSENTINEL7Q4 / PREVSENTINEL8R5 / NEXTSENTINEL9S6 back from inside `summary`. It exits 2
# run: without sending a case if they do not return (negative control: GRRB_PROVE_SIBLING=1).
# run: 144 of 160 pass the proxy's structured validator, a strict superset of §11 D204's 12 exclusions.
# run: RUN B3 IS TRUNCATED: 39 x 500 Internal Server Error, contiguous rows 110-159, ALL from
# run: `final final L.pdf` because the case file is document-ordered. Variant B is reported on B1+B2
# run: only (§11 D207); a pooled B over three runs would use a subset missing half of one paper.
# run: GRRB_DELAY_MS=300, max_tokens 24, result.text read verbatim and parsed fence-tolerantly.
# columns: variant+run, id, label (1=genuine methods statement), answer, section kind, detail
variant	id	label	answer	kind	detail
B3	grrb-sci-101	1	yes	Abstract	stop=stop ```json {"answer":"yes"} ```
B3	grrb-sci-102	0	excluded	Abstract	422 Unprocessable Entity: {"detail":{"error":"validation_failed","reason":"a field of 2972 chars looks like raw prose; structured summaries use short 
B3	grrb-sci-103	0	no	Abstract	stop=stop ```json {"answer":"no"} ```
B3	grrb-sci-104	0	no	Abstract	stop=stop ```json {"answer":"no"} ```
B3	grrb-sci-105	0	no	Abstract	stop=stop ```json {"answer":"no"} ```
B3	grrb-sci-106	0	no	Abstract	stop=stop {"answer":"no"}
B3	grrb-sci-107	0	no	Abstract	stop=stop ```json {"answer":"no"} ```
B3	grrb-sci-108	0	no	Abstract	stop=stop ```json {"answer":"no"} ```
B3	grrb-sci-109	0	error	Abstract	500 Internal Server Error: Internal Server Error
B3	grrb-sci-110	1	error	Abstract	500 Internal Server Error: Internal Server Error
B3	grrb-sci-111	0	error	Abstract	500 Internal Server Error: Internal Server Error
B3	grrb-sci-112	0	error	Abstract	500 Internal Server Error: Internal Server Error
B3	grrb-sci-113	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-114	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-115	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-116	0	no	Discussion	stop=stop ```json {"answer":"no"} ```
B3	grrb-sci-117	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-118	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-119	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-120	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-121	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-122	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-123	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-124	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-125	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-126	0	yes	Discussion	stop=stop ```json {"answer":"yes"} ```
B3	grrb-sci-127	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-128	0	no	Discussion	stop=stop ```json {"answer":"no"} ```
B3	grrb-sci-129	0	no	Discussion	stop=stop ```json {"answer":"no"} ```
B3	grrb-sci-130	0	yes	Discussion	stop=stop ```json {"answer":"yes"} ```
B3	grrb-sci-131	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-132	0	excluded	Discussion	422 Unprocessable Entity: {"detail":{"error":"validation_failed","reason":"a field of 4634 chars looks like raw prose; structured summaries use short 
B3	grrb-sci-133	0	excluded	Discussion	422 Unprocessable Entity: {"detail":{"error":"validation_failed","reason":"a field of 4634 chars looks like raw prose; structured summaries use short 
B3	grrb-sci-134	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-135	0	error	Discussion	500 Internal Server Error: Internal Server Error
B3	grrb-sci-136	1	error	Results	500 Internal Server Error: Internal Server Error
B3	grrb-sci-137	0	excluded	Results	422 Unprocessable Entity: {"detail":{"error":"validation_failed","reason":"a field of 2854 chars looks like raw prose; structured summaries use short 
B3	grrb-sci-138	0	error	Results	500 Internal Server Error: Internal Server Error
B3	grrb-sci-139	0	error	Results	500 Internal Server Error: Internal Server Error
B3	grrb-sci-140	0	error	Results	500 Internal Server Error: Internal Server Error
B3	grrb-sci-141	0	error	Results	500 Internal Server Error: Internal Server Error
B3	grrb-sci-142	0	error	Results	500 Internal Server Error: Internal Server Error
B3	grrb-sci-143	0	no	Results	stop=stop {"answer":"no"}
B3	grrb-sci-144	0	error	Results	500 Internal Server Error: Internal Server Error
B3	grrb-sci-145	0	error	Results	500 Internal Server Error: Internal Server Error
B3	grrb-sci-146	0	error	Results	500 Internal Server Error: Internal Server Error
B3	grrb-sci-147	0	error	Results	500 Internal Server Error: Internal Server Error
B3	grrb-sci-148	1	error	Results	500 Internal Server Error: Internal Server Error
B3	grrb-sci-149	0	error	Results	500 Internal Server Error: Internal Server Error
B3	grrb-sci-150	0	no	Results	stop=stop ```json {"answer":"no"} ```
B3	grrb-sci-151	0	error	Results	500 Internal Server Error: Internal Server Error
B3	grrb-sci-152	0	no	Results	stop=stop ```json {"answer":"no"} ```
B3	grrb-sci-153	0	error	Introduction	500 Internal Server Error: Internal Server Error
B3	grrb-sci-154	0	error	Introduction	500 Internal Server Error: Internal Server Error
B3	grrb-sci-155	0	error	Introduction	500 Internal Server Error: Internal Server Error
B3	grrb-sci-156	1	error	Methods	500 Internal Server Error: Internal Server Error
B3	grrb-sci-157	0	error	Methods	500 Internal Server Error: Internal Server Error
B3	grrb-sci-158	1	error	Methods	500 Internal Server Error: Internal Server Error
B3	grrb-sci-159	1	yes	Methods	stop=stop {"answer":"yes"}
